#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Total_Site_Energy_GJ,EUI_MJ_m2,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,P8_PV_kW,P9_BESS_kWh,Net_EUI_kWh_m2,LCE_tCO2_m2,LCC_USD_m2
116,LHS-000116,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.23,1.5,0.15,0.2,3.399288815,25.5,6.66362,EnergyPlus Completed Successfully,7869733,0,0,1,40.15,1_Baseline,2029.57,407.36,148412.51,9344.08,90,0,86.0580043712922,3.7341967888398226,1244.8946152915828
117,LHS-000117,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.318887387,0.45,1.5,0.13,0.17,4.4,24.5,4.0,EnergyPlus Completed Successfully,6707754,15,0,1,42.75,1_Baseline,1753.79,352.01,130308.43,9346.19,30,30,88.74803849413443,3.8508652629466074,1283.808008867718
118,LHS-000118,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.3,2.86184304,0.219,0.2409,4.4,25.0,5.3,EnergyPlus Completed Successfully,7624668,14,0,1,53.19,1_Baseline,1867.79,374.89,141750.28,9342.78,0,60,104.1361111111111,4.5100549999999995,1506.4082060317187
119,LHS-000119,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.37,1.5,0.15,0.2,3.65,25.5,4.6,EnergyPlus Completed Successfully,7878027,14,0,1,50.46,1_Baseline,1872.21,375.78,135189.26,9343.61,0,120,104.38333333333333,4.526513,1509.9844638763363
120,LHS-000120,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.193887387,0.3,1.6,0.19,0.27,4.4,25.0,5.3,EnergyPlus Completed Successfully,7554353,13,0,1,53.46,1_Baseline,1849.64,371.25,138196.69,9342.46,120,30,66.99493175431553,2.9247190517864308,969.1327425272729
121,LHS-000121,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.3,1.5,0.15,0.2,3.399288815,24.0,5.3,EnergyPlus Completed Successfully,7102553,0,0,1,27.51,1_Baseline,1993.53,400.13,150820.22,9347.81,120,30,75.01715397653774,3.2720010517864306,1085.1803004514536
122,LHS-000122,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.37,2.86184304,0.219,0.2409,3.9,24.5,5.3,EnergyPlus Completed Successfully,6793912,0,0,1,20.99,1_Baseline,1916.94,384.76,146140.48,9343.34,0,0,106.87777777777777,4.6283509999999985,1546.0685037017906
123,LHS-000123,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.568887387,0.23,1.5,0.13,0.17,4.15,24.5,4.6,EnergyPlus Completed Successfully,6624358,15,0,1,42.58,1_Baseline,1795.03,360.29,134472.73,9345.25,150,150,54.91797024844998,2.410202314733039,794.4302908776842
124,LHS-000124,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.45,1.6,0.19,0.27,4.15,24.0,6.66362,EnergyPlus Completed Successfully,7203350,13,0,1,48.88,1_Baseline,1980.56,397.53,152178.73,9346.55,0,30,110.42499999999998,4.775552999999999,1597.3817763711734
125,LHS-000125,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.37,2.86184304,0.219,0.2409,4.15,24.0,5.3,EnergyPlus Completed Successfully,7159311,0,0,1,27.94,1_Baseline,1887.35,378.82,142526.65,9347.99,0,0,105.22777777777777,4.557071,1522.1999962894072
126,LHS-000126,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.818887387,0.45,2.86184304,0.219,0.2409,3.9,25.0,4.6,EnergyPlus Completed Successfully,7603908,13,0,1,54.59,1_Baseline,1932.95,387.97,147806.59,9344.54,60,0,89.70441032160221,3.8931705258932157,1297.6426561725114
127,LHS-000127,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.23,1.6,0.19,0.27,3.399288815,25.5,4.6,EnergyPlus Completed Successfully,7931044,12,0,1,59.01,1_Baseline,1950.23,391.44,140443.81,9341.74,120,30,72.60326508764888,3.168082051786431,1050.2615581259297
128,LHS-000128,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.318887387,0.37,1.5,0.13,0.17,3.399288815,24.5,6.66362,EnergyPlus Completed Successfully,6657472,15,0,1,37.83,1_Baseline,2057.47,412.96,157471.98,9345.62,60,150,96.64607698826887,4.191550525893215,1398.0591545286502
129,LHS-000129,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.23,1.5,0.15,0.2,3.399288815,24.5,5.3,EnergyPlus Completed Successfully,6803272,15,0,1,43.52,1_Baseline,2037.6,408.98,158775.68,9345.72,90,30,86.5080043712922,3.762415788839823,1251.4042082222322
130,LHS-000130,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.3,1.5,0.15,0.2,4.4,26.0,4.6,EnergyPlus Completed Successfully,8566447,0,0,1,52.01,1_Baseline,1783.41,357.96,124675.6,9345.29,120,30,63.30326508764886,2.7647860517864307,915.7299708924958
131,LHS-000131,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.37,1.5,0.13,0.17,3.9,25.5,6.66362,EnergyPlus Completed Successfully,7898997,14,0,1,57.45,1_Baseline,1959.63,393.33,144048.91,9343.46,150,120,64.09574802622774,2.797181314733038,927.1938405250154
132,LHS-000132,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.818887387,0.45,1.5,0.15,0.2,3.399288815,24.0,6.0,EnergyPlus Completed Successfully,7102552,16,0,1,41.46,1_Baseline,2021.15,405.68,152909.39,9348.02,120,90,76.55882064320443,3.340604051786431,1107.481683639792
133,LHS-000133,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.37,1.5,0.13,0.17,4.4,25.5,4.0,EnergyPlus Completed Successfully,7779009,15,0,1,51.85,1_Baseline,1705.62,342.34,120451.09,9343.54,30,90,86.06192738302332,3.738622262946607,1244.9513646458752
134,LHS-000134,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.943887387,0.23,2.86184304,0.219,0.2409,3.399288815,24.5,4.0,EnergyPlus Completed Successfully,6858712,10,0,1,45.92,1_Baseline,1981.54,397.73,155037.6,9344.51,90,30,83.3830043712922,3.624329788839823,1206.198701759385
135,LHS-000135,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.193887387,0.3,1.5,0.15,0.2,4.15,26.0,4.0,EnergyPlus Completed Successfully,8606418,13,0,1,57.23,1_Baseline,1796.43,360.57,125257.15,9344.5,0,0,100.15833333333333,4.340887999999999,1448.8666191385662
136,LHS-000136,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.3,1.5,0.17,0.24,3.65,26.0,6.0,EnergyPlus Completed Successfully,8694360,12,0,1,59.21,1_Baseline,1998.55,401.14,143016.69,9344.93,150,90,66.26519247067219,2.8983413147330386,958.5765076783343
137,LHS-000137,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.568887387,0.23,1.5,0.13,0.17,3.65,24.5,6.66362,EnergyPlus Completed Successfully,6608395,0,0,1,28.1,1_Baseline,1966.81,394.77,147522.01,9345.29,60,90,91.5932992104911,3.9731975258932155,1324.9668734122777
138,LHS-000138,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.37,1.5,0.17,0.24,3.65,24.0,5.3,EnergyPlus Completed Successfully,7166991,0,0,1,28.34,1_Baseline,2012.7,403.98,155908.91,9346.63,90,90,85.11911548240332,3.7045487888398227,1231.3128720165223
139,LHS-000139,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.943887387,0.3,1.6,0.19,0.27,3.9,25.0,6.0,EnergyPlus Completed Successfully,7401482,0,0,1,43.93,1_Baseline,1920.45,385.46,141980.6,9342.75,150,0,61.90963691511663,2.707931314733038,895.5700773372279
140,LHS-000140,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.3,1.5,0.17,0.24,3.9,26.0,4.6,EnergyPlus Completed Successfully,8730241,15,0,1,58.0,1_Baseline,1882.09,377.76,132923.21,9345.62,150,150,59.77074802622774,2.6190293147330386,864.6294195804347
141,LHS-000141,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.818887387,0.45,1.6,0.19,0.27,3.9,25.5,4.6,EnergyPlus Completed Successfully,7935257,14,0,1,55.88,1_Baseline,1849.1,371.14,132499.9,9342.6,150,0,57.931859137338854,2.5373193147330384,838.0284904440747
142,LHS-000142,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.37,1.5,0.15,0.2,4.15,24.0,4.6,EnergyPlus Completed Successfully,7078912,14,0,1,37.82,1_Baseline,1836.46,368.61,136657.9,9346.74,0,90,102.39166666666667,4.44034,1481.1734877573479
143,LHS-000143,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.818887387,0.37,1.6,0.19,0.27,3.65,26.0,4.0,EnergyPlus Completed Successfully,8738405,14,0,1,55.67,1_Baseline,1921.11,385.6,135525.46,9345.35,150,60,61.948525804005534,2.7119263147330392,896.1326347509884
144,LHS-000144,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.45,1.5,0.17,0.24,4.15,24.0,4.6,EnergyPlus Completed Successfully,7119113,0,0,1,20.58,1_Baseline,1834.35,368.18,135844.2,9345.79,0,30,102.27222222222223,4.432919,1479.4456328436563
145,LHS-000145,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.23,1.5,0.17,0.24,3.65,24.5,4.6,EnergyPlus Completed Successfully,6683033,13,0,1,41.42,1_Baseline,1909.61,383.29,144887.96,9343.85,30,30,97.43692738302333,4.228886262946608,1409.4994081706398
146,LHS-000146,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.23,1.5,0.15,0.2,4.4,24.0,4.0,EnergyPlus Completed Successfully,7068472,17,0,1,39.68,1_Baseline,1767.82,354.83,130452.2,9347.33,120,90,62.43382064320442,2.7298110517864305,903.1527944277215
147,LHS-000147,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.568887387,0.23,1.6,0.19,0.27,3.9,25.5,4.0,EnergyPlus Completed Successfully,7984329,14,0,1,56.94,1_Baseline,1827.89,366.88,130532.24,9343.79,30,90,92.87859404969,4.032741262946607,1343.5596427434998
148,LHS-000148,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.37,1.5,0.15,0.2,3.65,25.0,5.3,EnergyPlus Completed Successfully,7439393,0,0,1,37.05,1_Baseline,1975.76,396.56,149360.92,9343.45,30,60,101.12303849413443,4.386795262946607,1462.8218144605937
149,LHS-000149,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.3,1.6,0.19,0.27,3.9,25.5,6.0,EnergyPlus Completed Successfully,7926720,0,0,1,47.99,1_Baseline,1907.96,382.96,137438.17,9343.93,90,30,79.28022659351441,3.451258788839823,1146.848894607718
150,LHS-000150,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.943887387,0.3,1.5,0.13,0.17,3.399288815,24.5,4.0,EnergyPlus Completed Successfully,6667674,0,0,1,19.24,1_Baseline,1935.07,388.4,148514.76,9344.23,0,90,107.88888888888889,4.676462999999999,1560.6949964595476
151,LHS-000151,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.193887387,0.3,2.86184304,0.219,0.2409,4.4,25.5,4.6,EnergyPlus Completed Successfully,8009042,0,0,1,48.75,1_Baseline,1796.8,360.64,129476.74,9342.0,120,0,64.04770953209331,2.793020051786431,926.4989270987564
152,LHS-000152,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.3,1.5,0.17,0.24,4.4,25.0,4.6,EnergyPlus Completed Successfully,7184878,13,0,1,47.23,1_Baseline,1763.22,353.91,128992.45,9342.47,0,150,98.30833333333334,4.266362,1422.1049593125601
153,LHS-000153,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.193887387,0.45,1.5,0.13,0.17,4.15,24.0,6.0,EnergyPlus Completed Successfully,7090911,0,0,1,24.54,1_Baseline,1922.09,385.79,146141.57,9346.92,120,0,71.03382064320442,3.097869051786431,1027.5583482134775
154,LHS-000154,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.568887387,0.37,1.5,0.15,0.2,4.15,26.0,6.0,EnergyPlus Completed Successfully,8684039,13,0,1,57.54,1_Baseline,1889.07,379.17,134042.39,9345.25,0,30,105.325,4.564475000000001,1523.6063898238074
155,LHS-000155,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.318887387,0.23,1.5,0.13,0.17,3.65,24.0,4.6,EnergyPlus Completed Successfully,7101111,0,0,1,37.6,1_Baseline,1955.45,392.49,151624.24,9346.76,30,90,99.99248293857889,4.338795262946608,1446.4674667891466
156,LHS-000156,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.23,2.86184304,0.219,0.2409,3.65,25.5,6.66362,EnergyPlus Completed Successfully,8004113,8,0,2,1.37,1_Baseline,2008.09,403.05,147878.35,9343.53,90,90,84.86078214906998,3.682271788839823,1227.5758834822605
157,LHS-000157,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.37,1.5,0.17,0.24,4.4,24.0,6.66362,EnergyPlus Completed Successfully,7113471,1,0,1,40.21,1_Baseline,1880.65,377.48,139680.24,9347.67,30,90,95.82303849413444,4.150736262946607,1386.1532754996047
158,LHS-000158,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.818887387,0.3,1.5,0.13,0.17,3.9,26.0,6.0,EnergyPlus Completed Successfully,8374078,16,0,2,0.73,1_Baseline,1863.65,374.06,129366.51,9343.31,0,30,103.90555555555555,4.505143,1503.0730442215713
159,LHS-000159,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.568887387,0.45,2.86184304,0.219,0.2409,3.399288815,24.5,6.66362,EnergyPlus Completed Successfully,6805312,12,0,1,44.33,1_Baseline,2089.53,419.4,161515.05,9343.91,90,0,89.40244881573663,3.8759137888398225,1293.2745528749317
160,LHS-000160,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.3,1.5,0.17,0.24,3.9,26.0,6.0,EnergyPlus Completed Successfully,8519395,13,0,2,13.49,1_Baseline,1893.15,379.98,131663.0,9344.6,90,60,78.45244881573664,3.4177877888398225,1134.874458229115
161,LHS-000161,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.943887387,0.45,2.86184304,0.219,0.2409,4.15,24.5,4.0,EnergyPlus Completed Successfully,7066668,15,0,1,43.62,1_Baseline,1873.08,375.95,144594.06,9346.22,90,60,77.33300437129219,3.3629587888398222,1118.6808412473124
162,LHS-000162,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.193887387,0.37,1.6,0.19,0.27,4.4,25.0,5.3,EnergyPlus Completed Successfully,7228197,16,0,1,42.97,1_Baseline,1802.94,361.88,131841.86,9344.59,90,150,73.42467103795886,3.2030367888398223,1062.1438211644447
163,LHS-000163,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.37,1.5,0.15,0.2,3.9,24.0,4.6,EnergyPlus Completed Successfully,7078912,14,0,1,41.72,1_Baseline,1881.31,377.61,141100.04,9346.74,150,120,59.729081359561086,2.6177463147330386,864.0266794942635
164,LHS-000164,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.818887387,0.45,2.86184304,0.219,0.2409,3.9,24.0,6.66362,EnergyPlus Completed Successfully,7174906,10,0,1,44.34,1_Baseline,2019.15,405.27,156367.87,9346.39,150,150,67.4124146928944,2.937816314733038,975.1719513842509
165,LHS-000165,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.818887387,0.45,1.6,0.19,0.27,3.399288815,25.5,6.0,EnergyPlus Completed Successfully,7925162,14,0,2,5.43,1_Baseline,2021.12,405.67,146733.97,9342.52,90,30,85.58855992684776,3.7250987888398233,1238.1037436540523
166,LHS-000166,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.318887387,0.3,2.86184304,0.219,0.2409,4.15,25.0,4.0,EnergyPlus Completed Successfully,7445752,0,0,1,52.1,1_Baseline,1819.02,365.11,136058.57,9343.37,30,60,92.38692738302333,4.005856262946608,1336.4473097266784
167,LHS-000167,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.818887387,0.3,1.5,0.15,0.2,4.15,24.0,4.0,EnergyPlus Completed Successfully,7083354,0,0,1,34.6,1_Baseline,1786.01,358.48,131184.8,9345.86,30,0,90.54526071635667,3.930687262946608,1309.8061979179072
168,LHS-000168,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.193887387,0.23,1.6,0.19,0.27,3.399288815,24.5,6.0,EnergyPlus Completed Successfully,6670316,13,0,1,57.36,1_Baseline,2032.02,407.86,154427.98,9343.93,120,150,77.16437619875998,3.368141051786431,1116.241506225481
169,LHS-000169,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.193887387,0.37,1.5,0.17,0.24,3.9,24.5,4.0,EnergyPlus Completed Successfully,6719392,14,0,1,53.95,1_Baseline,1851.12,371.55,140292.47,9347.14,120,0,67.07826508764887,2.927479051786431,970.3382226996157
170,LHS-000170,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.318887387,0.23,1.6,0.19,0.27,4.15,24.5,6.0,EnergyPlus Completed Successfully,6720237,13,0,1,57.16,1_Baseline,1874.61,376.26,139111.96,9346.02,150,60,59.354081359561086,2.5991193147330387,858.602018718722
171,LHS-000171,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.943887387,0.37,1.5,0.13,0.17,4.15,25.0,6.66362,EnergyPlus Completed Successfully,7299596,15,0,2,5.56,1_Baseline,1893.63,380.08,140052.61,9344.65,0,0,105.57777777777777,4.565802999999999,1527.2630130132466
172,LHS-000172,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.193887387,0.45,1.5,0.17,0.24,4.15,26.0,4.0,EnergyPlus Completed Successfully,8595490,17,0,2,17.82,1_Baseline,1783.07,357.89,123366.31,9344.29,120,90,63.283820643204415,2.765589051786431,915.4486921856162
173,LHS-000173,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.37,1.5,0.17,0.24,4.4,26.0,6.66362,EnergyPlus Completed Successfully,8536794,13,0,2,16.99,1_Baseline,1837.2,368.75,127285.92,9343.7,120,120,66.3004873098711,2.8891370517864314,959.087074424418
174,LHS-000174,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.818887387,0.3,1.5,0.17,0.24,3.65,24.5,6.0,EnergyPlus Completed Successfully,6642233,0,0,1,52.11,1_Baseline,1971.25,395.66,148759.09,9344.7,30,0,100.87303849413445,4.3764862629466075,1459.2053739435664
175,LHS-000175,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.568887387,0.23,1.5,0.13,0.17,3.399288815,24.5,5.3,EnergyPlus Completed Successfully,6630836,15,0,2,0.37,1_Baseline,1990.52,399.53,152632.76,9343.96,120,0,74.85048730987108,3.2627860517864304,1082.7693401067686
176,LHS-000176,1_VNM_SVN_Ho.Chi.Minh-Tan.Son.Nhat.Intl.AP.489000_TMYx.2011-2025.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.943887387,0.45,1.5,0.15,0.2,4.4,25.5,4.0,EnergyPlus Completed Successfully,7877056,10,0,2,12.61,1_Baseline,1716.68,344.56,121880.02,9343.42,30,0,86.67859404968999,3.7621612629466075,1253.8719179212103
